:Mots:Transcription Phonétique:Paires Minimales:POS:Fréquence:Synonyme:WordNet
1408:['berlin', 'merlin']:['bɛʁlɛ̃', 'mɛʁlɛ̃']:['b', 'm']:['Nom', 'Nom']:['3', '1']:['berlin.n', 'pigeon_hawk.n']:"{'berlin': ""{'hypernym': 'limousine.n} "", 'merlin': ""{'hypernym': 'falcon.n 'holo_member': 'falco.n}""}"
1409:['bielle', 'miel']:['bjɛl', 'mjɛl']:['b', 'm']:['Nom', 'Nom']:['1', '2']:['connecting_rod.n', 'honey.n']:"{'bielle': ""{'hypernym': 'rod.n} "", 'miel': ""{'hypernym': 'sweetening.n 'holo_portion': 'oenomel.n 'eng_derivative': 'honey.v}""}"
1410:['bilan', 'milan']:['bilɑ̃', 'milɑ̃']:['b', 'm']:['Nom', 'Nom']:['2', '1']:['balance.n', 'kite.n']:"{'bilan': ""{'hypernym': 'equality.n 'holo_part': 'account.n 'eng_derivative': 'balance.v.02')} "", 'milan': ""{'hypernym': 'check.n 'eng_derivative': 'kite.v}""}"
1411:['bile', 'mille']:['bil', 'mil']:['b', 'm']:['Nom', 'Nom']:['1', '3']:['bile.n', 'mile.n']:"{'bile': ""{'hypernym': 'digestive_juice.n 'eng_derivative': 'bilious.a} "", 'mille': ""{'hypernym': 'large_indefinite_quantity.n}""}"
1412:['billet', 'millet']:['bijɛ', 'mijɛ']:['b', 'm']:['Nom', 'Nom']:['2', '3']:['bill.n', 'millet.n']:"{'billet': ""{'hypernym': 'paper_money.n} "", 'millet': ""{'hypernym': 'cereal.n 'holo_member': 'gramineae.n}""}"
1413:['billion', 'million']:['biljɔ̃', 'miljɔ̃']:['b', 'm']:['Nom', 'Nom']:['2', '1']:['trillion.n', 'million.n']:"{'billion': ""{'hypernym': 'large_integer.n 'region_domain': 'united_states.n} "", 'million': ""{'hypernym': 'large_integer.n}""}"
1414:['bill', 'mille']:['bil', 'mil']:['b', 'm']:['Nom', 'Nom']:['3', '3']:['billion.n', 'mile.n']:"{'bill': ""{'hypernym': 'large_integer.n 'eng_derivative': 'billion.s 'region_domain': 'united_kingdom.n} "", 'mille': ""{'hypernym': 'large_indefinite_quantity.n}""}"
1415:['biologie', 'myologie']:['bjɔlɔʒi', 'mjɔlɔʒi']:['b', 'm']:['Nom', 'Nom']:['1', '3']:['biology.n', 'myology.n']:"{'biologie': ""{'hypernym': 'life.n.11') 'eng_derivative': 'biologist.n.01')} "", 'myologie': ""{'hypernym': 'physiology.n}""}"
1416:['bise', 'mise']:['biz', 'miz']:['b', 'm']:['Nom', 'Nom']:['1', '3']:['bise.n', 'stake.n']:"{'bise': ""{'hypernym': 'north_wind.n} "", 'mise': ""{'hypernym': 'gamble.n 'holo_part': 'pool.n 'eng_derivative': 'venture.v.03')}""}"
1417:['bis', 'mi']:['bi', 'mi']:['b', 'm']:['Nom', 'Nom']:['1', '3']:['encore.n', 'nautical_mile.n']:"{'bis': ""{'hypernym': 'performance.n 'eng_derivative': 'encore.v} "", 'mi': ""{'hypernym': 'nautical_linear_unit.n 'eng_derivative': 'miler.n}""}"
1418:['bite', 'mite']:['bit', 'mit']:['b', 'm']:['Nom', 'Nom']:['1', '2']:['cock.n', 'clothes_moth.n']:"{'bite': ""{'hypernym': 'penis.n 'usage_domain': 'obscenity.n} "", 'mite': ""{'hypernym': 'tineid.n}""}"
1419:['bite', 'mythe']:['bit', 'mit']:['b', 'm']:['Nom', 'Nom']:['1', '3']:['cock.n', 'myth.n']:"{'bite': ""{'hypernym': 'penis.n 'usage_domain': 'obscenity.n} "", 'mythe': ""{'hypernym': 'story.n 'holo_member': 'mythology.n 'eng_derivative': 'mythic.a}""}"
1420:['bit', 'mite']:['bit', 'mit']:['b', 'm']:['Nom', 'Nom']:['1', '2']:['bit.n', 'clothes_moth.n']:"{'bit': ""{'hypernym': 'unit_of_measurement.n 'holo_part': 'byte.n} "", 'mite': ""{'hypernym': 'tineid.n}""}"
1421:['bit', 'mythe']:['bit', 'mit']:['b', 'm']:['Nom', 'Nom']:['1', '3']:['bit.n', 'myth.n']:"{'bit': ""{'hypernym': 'unit_of_measurement.n 'holo_part': 'byte.n} "", 'mythe': ""{'hypernym': 'story.n 'holo_member': 'mythology.n 'eng_derivative': 'mythic.a}""}"
1422:['bitte', 'mite']:['bit', 'mit']:['b', 'm']:['Nom', 'Nom']:['2', '2']:['bollard.n', 'clothes_moth.n']:"{'bitte': ""{'hypernym': 'post.n 'holo_part': 'pier.n 'eng_derivative': 'bitt.v 'category_domain': 'ship.n} "", 'mite': ""{'hypernym': 'tineid.n}""}"
1423:['bitte', 'mythe']:['bit', 'mit']:['b', 'm']:['Nom', 'Nom']:['2', '3']:['bollard.n', 'myth.n']:"{'bitte': ""{'hypernym': 'post.n 'holo_part': 'pier.n 'eng_derivative': 'bitt.v 'category_domain': 'ship.n} "", 'mythe': ""{'hypernym': 'story.n 'holo_member': 'mythology.n 'eng_derivative': 'mythic.a}""}"
1424:['boisson', 'moisson']:['bwasɔ̃', 'mwasɔ̃']:['b', 'm']:['Nom', 'Nom']:['2', '2']:['alcoholic.n', 'crop.n']:"{'boisson': ""{'hypernym': 'drunkard.n 'eng_derivative': 'souse.v} "", 'moisson': ""{'hypernym': 'output.n 'eng_derivative': 'cultivate.v}""}"
1425:['bolet', 'mollet']:['bɔlɛ', 'mɔlɛ']:['b', 'm']:['Nom', 'Nom']:['3', '3']:['boletus.n', 'calf.n']:"{'bolet': ""{'hypernym': 'fungus_genus.n 'holo_member': 'boletaceae.n} "", 'mollet': ""{'hypernym': 'leather.n}""}"
1426:['bond', 'mont']:['bɔ̃', 'mɔ̃']:['b', 'm']:['Nom', 'Nom']:['3', '1']:['leap.n', 'mountain.n']:"{'bond': ""{'hypernym': 'distance.n 'eng_derivative': 'jump.v.11')} "", 'mont': ""{'hypernym': 'natural_elevation.n 'eng_derivative': 'mountaineer.n}""}"
1427:['bon', 'mont']:['bɔ̃', 'mɔ̃']:['b', 'm']:['Nom', 'Nom']:['1', '1']:['meal_ticket.n', 'mountain.n']:"{'bon': ""{'hypernym': 'support.n 'usage_domain': 'colloquialism.n} "", 'mont': ""{'hypernym': 'natural_elevation.n 'eng_derivative': 'mountaineer.n}""}"
1428:['bonnet', 'monnaie']:['bɔnɛ', 'mɔnɛ']:['b', 'm']:['Nom', 'Nom']:['1', '2']:['cap.n', 'vogue.n']:"{'bonnet': ""{'hypernym': 'headdress.n} "", 'monnaie': ""{'hypernym': 'acceptance.n}""}"
1429:['bord', 'mort']:['bɔʁ', 'mɔʁ']:['b', 'm']:['Nom', 'Nom']:['2', '1']:['brink.n', 'death.n']:"{'bord': ""{'hypernym': 'boundary.n 'eng_derivative': 'verge.v} "", 'mort': ""{'hypernym': 'end.n 'holo_part': 'life.n 'near_antonym': 'birth.n.01') 'eng_derivative': 'die.v.10')}""}"
1430:['bore', 'mort']:['bɔʁ', 'mɔʁ']:['b', 'm']:['Nom', 'Nom']:['3', '1']:['boron.n', 'death.n']:"{'bore': ""{'hypernym': 'chemical_element.n 'holo_portion': 'kernite.n 'eng_derivative': 'boric.a} "", 'mort': ""{'hypernym': 'end.n 'holo_part': 'life.n 'near_antonym': 'birth.n.01') 'eng_derivative': 'die.v.10')}""}"
1431:['bouche', 'mouche']:['buʃ', 'muʃ']:['b', 'm']:['Nom', 'Nom']:['3', '3']:['say.n', 'tent-fly.n']:"{'bouche': ""{'hypernym': 'opportunity.n 'eng_derivative': 'allege.v} "", 'mouche': ""{'hypernym': 'flap.n 'holo_part': 'fly_tent.n}""}"
1432:['boue', 'moût']:['bu', 'mu']:['b', 'm']:['Nom', 'Nom']:['3', '3']:['sludge.n', 'must.n']:"{'boue': ""{'hypernym': 'matter.n 'eng_derivative': 'slimed.s} "", 'moût': ""{'hypernym': 'necessity.n}""}"
1433:['boue', 'moue']:['bu', 'mu']:['b', 'm']:['Nom', 'Nom']:['3', '1']:['sludge.n', 'pout.n']:"{'boue': ""{'hypernym': 'matter.n 'eng_derivative': 'slimed.s} "", 'moue': ""{'hypernym': 'grimace.n 'eng_derivative': 'pout.v}""}"
1434:['boue', 'mou']:['bu', 'mu']:['b', 'm']:['Nom', 'Nom']:['3', '1']:['sludge.n', 'lukewarm.s']:"{'boue': ""{'hypernym': 'matter.n 'eng_derivative': 'slimed.s} "", 'mou': ""{'similar_to': 'warm.a 'eng_derivative': 'lukewarmness.n}""}"
1435:['boue', 'mout']:['bu', 'mu']:['b', 'm']:['Nom', 'Nom']:['3', '2']:['sludge.n', 'em.n']:"{'boue': ""{'hypernym': 'matter.n 'eng_derivative': 'slimed.s} "", 'mout': ""{'hypernym': 'area_unit.n}""}"
1436:['bout', 'moût']:['bu', 'mu']:['b', 'm']:['Nom', 'Nom']:['2', '3']:['end.n', 'must.n']:"{'bout': ""{'hypernym': 'point.n 'near_antonym': 'middle.n 'eng_derivative': 'end.v.03')} "", 'moût': ""{'hypernym': 'necessity.n}""}"
1437:['bout', 'moue']:['bu', 'mu']:['b', 'm']:['Nom', 'Nom']:['2', '1']:['end.n', 'pout.n']:"{'bout': ""{'hypernym': 'point.n 'near_antonym': 'middle.n 'eng_derivative': 'end.v.03')} "", 'moue': ""{'hypernym': 'grimace.n 'eng_derivative': 'pout.v}""}"
1438:['bout', 'mou']:['bu', 'mu']:['b', 'm']:['Nom', 'Nom']:['2', '1']:['end.n', 'lukewarm.s']:"{'bout': ""{'hypernym': 'point.n 'near_antonym': 'middle.n 'eng_derivative': 'end.v.03')} "", 'mou': ""{'similar_to': 'warm.a 'eng_derivative': 'lukewarmness.n}""}"
1439:['bout', 'mout']:['bu', 'mu']:['b', 'm']:['Nom', 'Nom']:['2', '2']:['end.n', 'em.n']:"{'bout': ""{'hypernym': 'point.n 'near_antonym': 'middle.n 'eng_derivative': 'end.v.03')} "", 'mout': ""{'hypernym': 'area_unit.n}""}"
1440:['bouton', 'mouton']:['butɔ̃', 'mutɔ̃']:['b', 'm']:['Nom', 'Nom']:['3', '2']:['pimple.n', 'em.n']:"{'bouton': ""{'hypernym': 'acne.n 'eng_derivative': 'acned.s} "", 'mouton': ""{'hypernym': 'area_unit.n}""}"
1441:['buée', 'muer']:['bɥe', 'mɥe']:['b', 'm']:['Nom', 'Verbe']:['2', '1']:['steam.n', 'shed.v']:"{'buée': ""{'hypernym': 'vapor.n 'eng_derivative': 'steam.v} "", 'muer': ""{'hypernym': 'shed.v 'eng_derivative': 'shedding.n}""}"
1442:['buffle', 'mufle']:['byfl', 'myfl']:['b', 'm']:['Nom', 'Nom']:['3', '1']:['buffalo.n', 'peasant.n']:"{'buffle': ""{'instance_hypernym': 'city.n 'holo_part': 'new_york.n} "", 'mufle': ""{'hypernym': 'unpleasant_person.n 'eng_derivative': 'barbarian.s}""}"
1443:['bulle', 'mule']:['byl', 'myl']:['b', 'm']:['Nom', 'Nom']:['1', '1']:['bubble.n', 'mule.n']:"{'bulle': ""{'hypernym': 'globule.n 'eng_derivative': 'bubbling.s} "", 'mule': ""{'hypernym': 'slipper.n}""}"
1444:['buse', 'muse']:['byz', 'myz']:['b', 'm']:['Nom', 'Nom']:['2', '3']:['buzzard.n', 'muse.n']:"{'buse': ""{'hypernym': 'new_world_vulture.n 'holo_member': 'cathartes.n} "", 'muse': ""{'hypernym': 'greek_deity.n}""}"
1445:['butée', 'muter']:['byte', 'myte']:['b', 'm']:['Nom', 'Verbe']:['1', '1']:['abutment.n', 'mutate.v']:"{'butée': ""{'hypernym': 'point.n 'eng_derivative': 'border.v} "", 'muter': ""{'hypernym': 'change.v 'eng_derivative': 'mutant.n}""}"
1446:['chabot', 'chameau']:['ʃabo', 'ʃamo']:['b', 'm']:['Nom', 'Nom']:['2', '2']:['sculpin.n', 'camel.n']:"{'chabot': ""{'hypernym': 'scorpaenoid.n 'holo_member': 'cottidae.n} "", 'chameau': ""{'hypernym': 'even-toed_ungulate.n 'holo_member': 'camelus.n}""}"
1447:['débarquer', 'démarquer']:['debaʁke', 'demaʁke']:['b', 'm']:['Verbe', 'Verbe']:['2', '2']:['disembark.v', 'distinguish.v']:"{'débarquer': ""{'hypernym': 'land.v 'near_antonym': 'embark.v 'eng_derivative': 'debarkation.n} "", 'démarquer': ""{'hypernym': 'qualify.v 'verb_group': 'mark.v 'eng_derivative': 'deviation.n.01')}""}"
1448:['gerbe', 'germe']:['ʒɛʁb', 'ʒɛʁm']:['b', 'm']:['Nom', 'Nom']:['1', '2']:['bundle.n', 'seeded_player.n']:"{'gerbe': ""{'hypernym': 'package.n 'eng_derivative': 'bundle.v} "", 'germe': ""{'hypernym': 'player.n 'eng_derivative': 'seed.v}""}"
1449:['gerber', 'germer']:['ʒɛʁbe', 'ʒɛʁme']:['b', 'm']:['Verbe', 'Verbe']:['1', '2']:['vomit.v', 'shoot.v.']:"{'gerber': ""{'hypernym': 'excrete.v 'near_antonym': 'keep_down.v 'eng_derivative': 'vomit.n} "", 'germer': ""{'hypernym': 'grow.v 'verb_group': 'germinate.v 'eng_derivative': 'pullulation.n}""}"
1450:['labbe', 'lame']:['lab', 'lam']:['b', 'm']:['Nom', 'Nom']:['2', '1']:['skua.n', 'lamina.n']:"{'labbe': ""{'hypernym': 'jaeger.n 'holo_member': 'catharacta.n} "", 'lame': ""{'hypernym': 'plate.n 'eng_derivative': 'laminate.v}""}"
1451:['orbe', 'orme']:['ɔʁb', 'ɔʁm']:['b', 'm']:['Nom', 'Nom']:['1', '2']:['ball.n', 'elm.n']:"{'orbe': ""{'hypernym': 'sphere.n 'eng_derivative': 'ball-shaped.s} "", 'orme': ""{'hypernym': 'wood.n 'holo_portion': 'elm.n}""}"
1452:['rabot', 'rameau']:['ʁabo', 'ʁamo']:['b', 'm']:['Nom', 'Nom']:['1', '1']:['plane.n', 'bough.n']:"{'rabot': ""{'hypernym': 'power_tool.n 'eng_derivative': 'plane.v} "", 'rameau': ""{'hypernym': 'limb.n}""}"
1453:['abat', 'ana']:['aba', 'ana']:['b', 'n']:['Nom', 'Nom']:['1', '1']:['offal.n', 'pineapple.n']:"{'abat': ""{'hypernym': 'variety_meat.n} "", 'ana': ""{'hypernym': 'herb.n 'holo_member': 'ananas.n}""}"
1454:['amibe', 'amine']:['amib', 'amin']:['b', 'n']:['Nom', 'Nom']:['1', '1']:['ameba.n', 'amine.n']:"{'amibe': ""{'hypernym': 'rhizopod.n 'holo_member': 'amoebida.n 'eng_derivative': 'amoebic.a} "", 'amine': ""{'hypernym': 'methane_series.n 'eng_derivative': 'amino.a}""}"
1455:['aube', 'aulne']:['ob', 'on']:['b', 'n']:['Nom', 'Nom']:['2', '1']:['dawn.n', 'alder.n']:"{'aube': ""{'hypernym': 'time_period.n 'eng_derivative': 'dawn.v 'usage_domain': 'trope.n} "", 'aulne': ""{'hypernym': 'wood.n 'holo_portion': 'alder.n}""}"
1456:['aube', 'aulne']:['ob', 'on']:['b', 'n']:['Nom', 'Nom']:['2', '1']:['dawn.n', 'alder.n']:"{'aube': ""{'hypernym': 'time_period.n 'eng_derivative': 'dawn.v 'usage_domain': 'trope.n} "", 'aulne': ""{'hypernym': 'wood.n 'holo_portion': 'alder.n}""}"
1457:['aube', 'aune']:['ob', 'on']:['b', 'n']:['Nom', 'Nom']:['2', '1']:['dawn.n', 'yardstick.n']:"{'aube': ""{'hypernym': 'time_period.n 'eng_derivative': 'dawn.v 'usage_domain': 'trope.n} "", 'aune': ""{'hypernym': 'standard.n}""}"
1458:['aube', 'aune']:['ob', 'on']:['b', 'n']:['Nom', 'Nom']:['2', '1']:['dawn.n', 'yardstick.n']:"{'aube': ""{'hypernym': 'time_period.n 'eng_derivative': 'dawn.v 'usage_domain': 'trope.n} "", 'aune': ""{'hypernym': 'standard.n}""}"
1459:['bêtement', 'nettement']:['bɛtmɑ̃', 'nɛtmɑ̃']:['b', 'n']:['Adverbe', 'Adverbe']:['1', '2']:['', '']:"{'bêtement': ""{'derived': 'asinine.s} "", 'nettement': ""{'derived': 'significant.a}""}"
1460:['bête', 'net']:['bɛt', 'nɛt']:['b', 'n']:['Nom', 'Nom']:['1', '2']:['big_shot.n', 'internet.n']:"{'bête': ""{'hypernym': 'important_person.n 'usage_domain': 'colloquialism.n} "", 'net': ""{'hypernym': 'computer_network.n}""}"
1461:['baht', 'natte']:['bat', 'nat']:['b', 'n']:['Nom', 'Nom']:['2', '1']:['baht.n', 'pigtail.n']:"{'baht': ""{'hypernym': 'thai_monetary_unit.n} "", 'natte': ""{'hypernym': 'braid.n}""}"
1462:['baie', 'nez']:['be', 'ne']:['b', 'n']:['Nom', 'Nom']:['1', '1']:['berry.n', 'nose.n']:"{'baie': ""{'hypernym': 'fruit.n 'eng_derivative': 'berry.v} "", 'nez': ""{'hypernym': 'small_indefinite_quantity.n 'eng_derivative': 'nose.v}""}"
1463:['bain', 'nain']:['bɛ̃', 'nɛ̃']:['b', 'n']:['Nom', 'Nom']:['2', '1']:['bath.n', 'small_person.n']:"{'bain': ""{'hypernym': 'liquid_unit.n 'holo_part': 'homer.n} "", 'nain': ""{'hypernym': 'person.n}""}"
1464:['bar', 'nard']:['baʁ', 'naʁ']:['b', 'n']:['Nom', 'Nom']:['3', '1']:['bar.n', 'nard.n']:"{'bar': ""{'hypernym': 'pressure_unit.n 'category_domain': 'meteorology.n} "", 'nard': ""{'hypernym': 'cream.n}""}"
1465:['barre', 'nard']:['baʁ', 'naʁ']:['b', 'n']:['Nom', 'Nom']:['3', '1']:['perch.n', 'nard.n']:"{'barre': ""{'hypernym': 'linear_unit.n 'holo_part': 'furlong.n 'region_domain': 'united_kingdom.n} "", 'nard': ""{'hypernym': 'cream.n}""}"
1466:['barrer', 'narrer']:['baʁe', 'naʁe']:['b', 'n']:['Verbe', 'Verbe']:['3', '2']:['obstruct.v', 'narrate.v']:"{'barrer': ""{'hypernym': 'hide.v 'verb_group': 'barricade.v 'eng_derivative': 'blockage.n} "", 'narrer': ""{'hypernym': 'inform.v 'eng_derivative': 'narrative.n}""}"
1467:['bath', 'natte']:['bat', 'nat']:['b', 'n']:['Nom', 'Nom']:['1', '1']:['bang-up.s', 'pigtail.n']:"{'bath': ""{'similar_to': 'good.a 'usage_domain': 'colloquialism.n} "", 'natte': ""{'hypernym': 'braid.n}""}"
1468:['batte', 'natte']:['bat', 'nat']:['b', 'n']:['Nom', 'Nom']:['2', '1']:['cricket_bat.n', 'pigtail.n']:"{'batte': ""{'hypernym': 'cricket_equipment.n} "", 'natte': ""{'hypernym': 'braid.n}""}"
1469:['batture', 'nature']:['batyʁ', 'natyʁ']:['b', 'n']:['Nom', 'Nom']:['1', '3']:['foreshore.n', 'wild.n']:"{'batture': ""{'hypernym': 'geological_formation.n 'holo_part': 'seashore.n} "", 'nature': ""{'hypernym': 'state.n 'eng_derivative': 'wild.a}""}"
1470:['beige', 'neige']:['bɛʒ', 'nɛʒ']:['b', 'n']:['Nom', 'Nom']:['3', '1']:['beige.n', 'snow.n']:"{'beige': ""{'hypernym': 'light_brown.n 'eng_derivative': 'beige.s} "", 'neige': ""{'hypernym': 'layer.n 'holo_portion': 'snowball.n 'eng_derivative': 'snow.v.01')}""}"
1471:['ben', 'nain']:['bɛ̃', 'nɛ̃']:['b', 'n']:['Nom', 'Nom']:['3', '1']:['ben.n', 'small_person.n']:"{'ben': ""{'hypernym': 'mountain.n 'region_domain': 'scotland.n} "", 'nain': ""{'hypernym': 'person.n}""}"
1472:['bette', 'net']:['bɛt', 'nɛt']:['b', 'n']:['Nom', 'Nom']:['1', '2']:['chard.n', 'internet.n']:"{'bette': ""{'hypernym': 'beet.n} "", 'net': ""{'hypernym': 'computer_network.n}""}"
1473:['biche', 'niche']:['biʃ', 'niʃ']:['b', 'n']:['Nom', 'Nom']:['2', '1']:['hind.n', 'recess.n']:"{'biche': ""{'hypernym': 'grouper.n 'holo_member': 'epinephelus.n} "", 'niche': ""{'hypernym': 'concave_shape.n 'eng_derivative': 'corner.v}""}"
1474:['bichon', 'nichon']:['biʃɔ̃', 'niʃɔ̃']:['b', 'n']:['Nom', 'Nom']:['1', '2']:['lapdog.n', 'dumbbell.n']:"{'bichon': ""{'hypernym': 'dog.n} "", 'nichon': ""{'hypernym': 'simpleton.n 'eng_derivative': 'drop_the_ball.v}""}"
1475:['bigot', 'nigaud']:['bigo', 'nigo']:['b', 'n']:['Nom', 'Nom']:['3', '2']:['bigot.n', 'simpleton.n']:"{'bigot': ""{'hypernym': 'partisan.n} "", 'nigaud': ""{'hypernym': 'person.n}""}"
1476:['bis', 'nid']:['bi', 'ni']:['b', 'n']:['Nom', 'Nom']:['1', '1']:['encore.n', 'nest.n']:"{'bis': ""{'hypernym': 'performance.n 'eng_derivative': 'encore.v} "", 'nid': ""{'hypernym': 'natural_object.n 'eng_derivative': 'nest.v}""}"
1477:['bob', 'bonne']:['bɔb', 'bɔn']:['b', 'n']:['Nom', 'Nom']:['1', '2']:['bob.n', 'handmaid.n']:"{'bob': ""{'hypernym': 'weight.n 'holo_part': 'pendulum.n} "", 'bonne': ""{'hypernym': 'subordinateness.n 'eng_derivative': 'serve.v}""}"
1478:['boire', 'noire']:['bwaʁ', 'nwaʁ']:['b', 'n']:['Nom', 'Nom']:['1', '1']:['drink.n', 'hook.n']:"{'boire': ""{'hypernym': 'body_of_water.n 'usage_domain': 'colloquialism.n} "", 'noire': ""{'hypernym': 'curve.n}""}"
1479:['boire', 'noir']:['bwaʁ', 'nwaʁ']:['b', 'n']:['Nom', 'Nom']:['1', '3']:['drink.n', 'total_darkness.n']:"{'boire': ""{'hypernym': 'body_of_water.n 'usage_domain': 'colloquialism.n} "", 'noir': ""{'hypernym': 'dark.n 'eng_derivative': 'lightless.s}""}"
1480:['boire', 'noire']:['bwaʁ', 'nwaʁ']:['b', 'n']:['Nom', 'Nom']:['1', '1']:['drink.n', 'hook.n']:"{'boire': ""{'hypernym': 'body_of_water.n 'usage_domain': 'colloquialism.n} "", 'noire': ""{'hypernym': 'curve.n}""}"
1481:['boire', 'noir']:['bwaʁ', 'nwaʁ']:['b', 'n']:['Nom', 'Nom']:['1', '3']:['drink.n', 'total_darkness.n']:"{'boire': ""{'hypernym': 'body_of_water.n 'usage_domain': 'colloquialism.n} "", 'noir': ""{'hypernym': 'dark.n 'eng_derivative': 'lightless.s}""}"
1482:['boire', 'noire']:['bwaʁ', 'nwaʁ']:['b', 'n']:['Verbe', 'Nom']:['1', '1']:['drink.n', 'hook.n']:"{'boire': ""{'hypernym': 'body_of_water.n 'usage_domain': 'colloquialism.n} "", 'noire': ""{'hypernym': 'curve.n}""}"
1483:['boire', 'noir']:['bwaʁ', 'nwaʁ']:['b', 'n']:['Verbe', 'Nom']:['1', '3']:['drink.n', 'total_darkness.n']:"{'boire': ""{'hypernym': 'body_of_water.n 'usage_domain': 'colloquialism.n} "", 'noir': ""{'hypernym': 'dark.n 'eng_derivative': 'lightless.s}""}"
1484:['bois', 'noix']:['bwɑ', 'nwɑ']:['b', 'n']:['Nom', 'Nom']:['1', '2']:['wood.n', 'nut.n']:"{'bois': ""{'hypernym': 'plant_material.n 'holo_portion': 'lumber.n 'eng_derivative': 'woody.a} "", 'noix': ""{'hypernym': 'seed.n 'eng_derivative': 'nutty.s}""}"
1485:['bond', 'nom']:['bɔ̃', 'nɔ̃']:['b', 'n']:['Nom', 'Nom']:['3', '3']:['leap.n', 'name.n']:"{'bond': ""{'hypernym': 'distance.n 'eng_derivative': 'jump.v.11')} "", 'nom': ""{'hypernym': 'repute.n}""}"
1486:['bond', 'non']:['bɔ̃', 'nɔ̃']:['b', 'n']:['Nom', 'Nom']:['3', '2']:['leap.n', 'nobelium.n']:"{'bond': ""{'hypernym': 'distance.n 'eng_derivative': 'jump.v.11')} "", 'non': ""{'hypernym': 'chemical_element.n}""}"
1487:['bon', 'nom']:['bɔ̃', 'nɔ̃']:['b', 'n']:['Nom', 'Nom']:['1', '3']:['meal_ticket.n', 'name.n']:"{'bon': ""{'hypernym': 'support.n 'usage_domain': 'colloquialism.n} "", 'nom': ""{'hypernym': 'repute.n}""}"
1488:['bon', 'non']:['bɔ̃', 'nɔ̃']:['b', 'n']:['Nom', 'Nom']:['1', '2']:['meal_ticket.n', 'nobelium.n']:"{'bon': ""{'hypernym': 'support.n 'usage_domain': 'colloquialism.n} "", 'non': ""{'hypernym': 'chemical_element.n}""}"
1489:['bonne', 'nonne']:['bɔn', 'nɔn']:['b', 'n']:['Nom', 'Nom']:['2', '3']:['handmaid.n', 'sister.n']:"{'bonne': ""{'hypernym': 'subordinateness.n 'eng_derivative': 'serve.v} "", 'nonne': ""{'hypernym': 'female_sibling.n 'near_antonym': 'brother.n 'eng_derivative': 'sisterhood.n}""}"
1490:['bord', 'nord']:['bɔʁ', 'nɔʁ']:['b', 'n']:['Nom', 'Nom']:['2', '2']:['brink.n', 'north.n']:"{'bord': ""{'hypernym': 'boundary.n 'eng_derivative': 'verge.v} "", 'nord': ""{'hypernym': 'direction.n}""}"
1491:['bore', 'nord']:['bɔʁ', 'nɔʁ']:['b', 'n']:['Nom', 'Nom']:['3', '2']:['boron.n', 'north.n']:"{'bore': ""{'hypernym': 'chemical_element.n 'holo_portion': 'kernite.n 'eng_derivative': 'boric.a} "", 'nord': ""{'hypernym': 'direction.n}""}"
1492:['bosse', 'noce']:['bɔs', 'nɔs']:['b', 'n']:['Nom', 'Nom']:['1', '2']:['swelling.n', 'wedding_anniversary.n']:"{'bosse': ""{'hypernym': 'enlargement.n 'eng_derivative': 'puffy.s} "", 'noce': ""{'hypernym': 'anniversary.n}""}"
1493:['botte', 'note']:['bɔt', 'nɔt']:['b', 'n']:['Nom', 'Nom']:['1', '1']:['bundle.n', 'bill.n']:"{'botte': ""{'hypernym': 'package.n 'eng_derivative': 'bundle.v} "", 'note': ""{'hypernym': 'paper_money.n}""}"
1494:['bouée', 'nouer']:['bwe', 'nwe']:['b', 'n']:['Nom', 'Verbe']:['3', '2']:['buoy.n', 'install.v']:"{'bouée': ""{'hypernym': 'reference_point.n 'eng_derivative': 'buoy.v} "", 'nouer': ""{'eng_derivative': 'facility.n}""}"
1495:['buée', 'nuée']:['bɥe', 'nɥe']:['b', 'n']:['Nom', 'Nom']:['2', '1']:['steam.n', 'swarm.n']:"{'buée': ""{'hypernym': 'vapor.n 'eng_derivative': 'steam.v} "", 'nuée': ""{'hypernym': 'group.n 'eng_derivative': 'teem.v}""}"
1496:['buis', 'nuit']:['bɥi', 'nɥi']:['b', 'n']:['Nom', 'Nom']:['1', '2']:['boxwood.n', 'night.n']:"{'buis': ""{'hypernym': 'wood.n 'holo_portion': 'box.n} "", 'nuit': ""{'hypernym': 'twilight.n}""}"
1497:['bulle', 'nul']:['byl', 'nyl']:['b', 'n']:['Nom', 'Nom']:['1', '3']:['bubble.n', 'worthless.a']:"{'bulle': ""{'hypernym': 'globule.n 'eng_derivative': 'bubbling.s} "", 'nul': ""{'near_antonym': 'valuable.a 'also_see': 'unworthy.a 'similar_to': 'valueless.s 'eng_derivative': 'worthlessness.n}""}"
1498:['cabas', 'canna']:['kaba', 'kana']:['b', 'n']:['Nom', 'Nom']:['3', '1']:['shopping_bag.n', 'canna.n']:"{'cabas': ""{'hypernym': 'bag.n} "", 'canna': ""{'hypernym': 'herb.n 'holo_member': 'genus_canna.n}""}"
1499:['cabas', 'khanat']:['kaba', 'kana']:['b', 'n']:['Nom', 'Nom']:['3', '2']:['shopping_bag.n', 'khanate.n']:"{'cabas': ""{'hypernym': 'bag.n} "", 'khanat': ""{'hypernym': 'domain.n}""}"
